DN,count,mean_0,stdev_0,min_0,max_0,mean_1,stdev_1,min_1,max_1,mean_2,stdev_2,min_2,max_2,mean_3,stdev_3,min_3,max_3,mean_4,stdev_4,min_4,max_4,mean_5,stdev_5,min_5,max_5,mean_6,stdev_6,min_6,max_6,mean_7,stdev_7,min_7,max_7,mean_8,stdev_8,min_8,max_8,mean_9,stdev_9,min_9,max_9
"2",55.000000000000000,241.654545454545001,23.361267550131402,195.000000000000000,298.000000000000000,585.709090909090946,39.930807157748902,502.000000000000000,672.000000000000000,358.018181818181972,43.013990363640701,282.000000000000000,509.000000000000000,905.854545454545018,30.649402254951902,852.000000000000000,990.000000000000000,2829.927272727270065,103.819618239101004,2573.000000000000000,3029.000000000000000,3247.963636363640035,129.736051649655991,2987.000000000000000,3540.000000000000000,3369.127272727269883,165.951025187983987,2946.000000000000000,3712.000000000000000,3528.345454545450139,144.395703509204992,3143.000000000000000,3790.000000000000000,2071.490909090910009,124.486928173986996,1882.000000000000000,2318.000000000000000,1035.709090909090037,113.826650646087003,856.000000000000000,1216.000000000000000
"28",55.000000000000000,519.381818181817948,44.722805065529002,408.000000000000000,615.000000000000000,776.781818181818039,56.144882326422497,667.000000000000000,946.000000000000000,1238.236363636360011,87.578739944324397,1062.000000000000000,1409.000000000000000,1396.872727272729890,58.852941191319999,1230.000000000000000,1486.000000000000000,1653.599999999999909,44.666500828883201,1558.000000000000000,1770.000000000000000,1849.000000000000000,49.106460312716898,1757.000000000000000,1969.000000000000000,1911.363636363639898,89.089502153395102,1754.000000000000000,2142.000000000000000,2083.145454545449866,57.709816284779698,1951.000000000000000,2209.000000000000000,3516.163636363639853,59.086178002777800,3367.000000000000000,3613.000000000000000,2310.909090909090082,71.933681578623805,2153.000000000000000,2463.000000000000000
"30",123.000000000000000,432.959349593495972,37.080638395742298,307.000000000000000,500.000000000000000,634.162601626015999,50.404165516084099,510.000000000000000,715.000000000000000,956.390243902439011,66.217801844274007,611.000000000000000,1078.000000000000000,1148.154471544720082,48.714967659885303,1023.000000000000000,1247.000000000000000,1408.178861788619997,88.218435354515094,1219.000000000000000,1651.000000000000000,1589.130081300809934,87.483015620885794,1404.000000000000000,1873.000000000000000,1684.910569105690001,105.199187191437005,1472.000000000000000,2151.000000000000000,1858.463414634149785,80.582336742005097,1687.000000000000000,2139.000000000000000,3090.130081300810161,73.237762291073594,2836.000000000000000,3256.000000000000000,2007.934959349589917,79.351029602478505,1796.000000000000000,2191.000000000000000
"15",213.000000000000000,482.403755868544977,65.150959570805497,346.000000000000000,664.000000000000000,742.699530516431992,87.744934002908707,546.000000000000000,991.000000000000000,1136.769953051639959,189.043467694147012,733.000000000000000,1575.000000000000000,1383.342723004690015,132.599837452955995,1175.000000000000000,1724.000000000000000,1858.657276995309985,133.159855366507998,1456.000000000000000,2079.000000000000000,2111.300469483569941,165.624728834993988,1691.000000000000000,2463.000000000000000,2241.704225352109916,197.049729933761000,1809.000000000000000,2830.000000000000000,2453.079812206569841,171.945466936365989,2084.000000000000000,2786.000000000000000,3230.549295774649636,297.336023720402011,2783.000000000000000,3862.000000000000000,2116.309859154930109,285.629341132080015,1702.000000000000000,2739.000000000000000
"9",353.000000000000000,422.070821529744933,47.300214703222103,254.000000000000000,645.000000000000000,658.858356940510134,57.766106516411902,495.000000000000000,856.000000000000000,1025.209631728049999,107.741542687131002,621.000000000000000,1322.000000000000000,1244.577903682720034,59.990768883844098,1128.000000000000000,1480.000000000000000,1641.657223796029939,107.458389463710006,1456.000000000000000,1983.000000000000000,1874.410764872520303,126.374999315411998,1662.000000000000000,2254.000000000000000,1963.314447592070110,159.546962453611997,1714.000000000000000,2573.000000000000000,2186.419263456089993,133.811964713896003,1942.000000000000000,2525.000000000000000,3151.617563739379875,80.276004196330703,2922.000000000000000,3359.000000000000000,2080.311614730880137,86.815958066139004,1774.000000000000000,2238.000000000000000
"50",80.000000000000000,275.199999999999989,24.685566940823399,219.000000000000000,342.000000000000000,425.712499999999977,36.338142512597400,354.000000000000000,504.000000000000000,397.725000000000023,53.075292828780000,293.000000000000000,544.000000000000000,747.112499999999955,54.347217913493701,650.000000000000000,891.000000000000000,1543.537499999999909,81.659829107546201,1404.000000000000000,1715.000000000000000,1833.900000000000091,90.504297401289804,1679.000000000000000,2102.000000000000000,1951.275000000000091,142.093299265667014,1721.000000000000000,2411.000000000000000,2165.587500000000091,102.655463301129004,1994.000000000000000,2443.000000000000000,1923.712500000000091,144.672234855118006,1716.000000000000000,2391.000000000000000,1041.662499999999909,110.079021530047996,885.000000000000000,1428.000000000000000
"51",190.000000000000000,431.010526315788979,75.798883818175696,218.000000000000000,594.000000000000000,682.594736842104908,103.110712439454005,368.000000000000000,922.000000000000000,1096.552631578950013,219.391184700422997,404.000000000000000,1520.000000000000000,1293.442105263160101,142.745395558723999,990.000000000000000,1619.000000000000000,1734.478947368419995,105.904504647848995,1396.000000000000000,1965.000000000000000,1929.894736842109978,127.069241107535007,1597.000000000000000,2255.000000000000000,1957.947368421050214,210.183460725029988,1529.000000000000000,2527.000000000000000,2130.689473684210043,161.492586344283012,1836.000000000000000,2507.000000000000000,3123.231578947370053,249.884669805578994,2591.000000000000000,3631.000000000000000,2036.099999999999909,271.151562490925016,1458.000000000000000,2625.000000000000000
"53",80.000000000000000,296.562500000000000,55.023319279710499,162.000000000000000,398.000000000000000,518.037500000000023,70.769092114666606,324.000000000000000,655.000000000000000,757.837499999999977,123.242936352390998,441.000000000000000,1003.000000000000000,1030.062500000000000,89.357105183837703,852.000000000000000,1243.000000000000000,1495.862499999999955,71.150000889546206,1396.000000000000000,1680.000000000000000,1711.262500000000045,78.544793919765993,1586.000000000000000,1929.000000000000000,1809.049999999999955,106.973426251806998,1555.000000000000000,2083.000000000000000,1976.325000000000045,103.431843271459996,1826.000000000000000,2211.000000000000000,2060.375000000000000,121.596174885707015,1807.000000000000000,2305.000000000000000,1407.562500000000000,97.837354538223195,1192.000000000000000,1573.000000000000000
"61",35.000000000000000,635.485714285714039,57.527676934197402,524.000000000000000,753.000000000000000,993.885714285714016,104.220854701072000,778.000000000000000,1192.000000000000000,1537.000000000000000,143.308388162196991,1239.000000000000000,1758.000000000000000,1647.085714285710083,120.438993936781998,1398.000000000000000,1819.000000000000000,1888.799999999999955,109.354469501709005,1620.000000000000000,2061.000000000000000,2064.885714285710037,109.428937840841002,1831.000000000000000,2231.000000000000000,2176.028571428570103,100.150030311671003,1985.000000000000000,2386.000000000000000,2315.228571428569921,67.916508308664604,2142.000000000000000,2456.000000000000000,3809.199999999999818,102.010610751445995,3550.000000000000000,3925.000000000000000,2674.514285714290054,100.710526182886994,2435.000000000000000,2811.000000000000000
"31",128.000000000000000,475.164062500000000,69.903057433021104,343.000000000000000,585.000000000000000,704.281250000000000,100.535333820784999,512.000000000000000,844.000000000000000,1061.351562500000000,133.456506810787999,841.000000000000000,1246.000000000000000,1213.437500000000000,120.082435595646999,1004.000000000000000,1388.000000000000000,1479.820312500000000,139.459159691820986,1203.000000000000000,1642.000000000000000,1655.734375000000000,133.283398519343990,1378.000000000000000,1843.000000000000000,1726.093750000000000,126.531713836093999,1460.000000000000000,1993.000000000000000,1896.335937500000000,110.439442724737006,1645.000000000000000,2067.000000000000000,3172.796875000000000,120.773123631594004,2881.000000000000000,3366.000000000000000,2130.648437500000000,154.552113364945001,1834.000000000000000,2374.000000000000000
