DN    ,count               ,mean_0              ,stdev_0            ,min_0               ,max_0               ,mean_1              ,stdev_1            ,min_1               ,max_1               ,mean_2              ,stdev_2            ,min_2               ,max_2               ,mean_3              ,stdev_3            ,min_3               ,max_3               ,mean_4              ,stdev_4            ,min_4               ,max_4               ,mean_5              ,stdev_5            ,min_5               ,max_5               ,mean_6              ,stdev_6            ,min_6               ,max_6               ,mean_7              ,stdev_7            ,min_7               ,max_7               ,mean_8              ,stdev_8            ,min_8               ,max_8               ,mean_9              ,stdev_9            ,min_9               ,max_9
"1580",1110.000000000000000,743.976576576577031 ,72.187621182101196 ,601.000000000000000 ,984.000000000000000 ,1010.479279279280036,78.733591179388597 ,822.000000000000000 ,1291.000000000000000,1225.309009009009969,123.328313324098005,899.000000000000000 ,1598.000000000000000,1477.815315315320049,84.333086969680906 ,1235.000000000000000,1727.000000000000000,2082.136936936939946,163.925375007387998,1586.000000000000000,2616.000000000000000,2282.377477477480170,194.931804303628979,1804.000000000000000,3022.000000000000000,2326.143243243239795,221.059315845371003,1846.000000000000000,3256.000000000000000,2474.655855855859500,209.571430385123989,2028.000000000000000,3178.000000000000000,3301.710810810810017,210.907028629252011,2850.000000000000000,3733.000000000000000,2162.591891891890100,355.748183660382949,1589.000000000000000,3016.000000000000000
"1581",1250.000000000000000,678.149599999999964 ,64.941194220660094 ,513.000000000000000 ,985.000000000000000 ,976.915200000000027 ,73.682291447934603 ,777.000000000000000 ,1375.000000000000000,1073.528800000000047,146.913408544788979,714.000000000000000 ,1683.000000000000000,1443.523999999999887,95.121715378715905 ,1218.000000000000000,1787.000000000000000,2413.201599999999871,198.422290284295997,1850.000000000000000,2965.000000000000000,2676.921600000000126,255.920045931081006,2001.000000000000000,3386.000000000000000,2720.054399999999987,331.438445257993976,1732.000000000000000,3687.000000000000000,2866.594399999999951,312.985573252013012,2043.000000000000000,3631.000000000000000,2891.193600000000060,259.277244413420021,2379.000000000000000,3498.000000000000000,1728.833599999999933,181.986959185791989,1282.000000000000000,2284.000000000000000
"1670",127.000000000000000 ,645.771653543307025 ,26.252796971587301 ,584.000000000000000 ,726.000000000000000 ,927.897637795275955 ,33.624640116246297 ,837.000000000000000 ,1024.000000000000000,1039.433070866140042,96.476215553260005 ,860.000000000000000 ,1241.000000000000000,1336.220472440940057,35.939745294571900 ,1268.000000000000000,1454.000000000000000,2128.929133858269779,175.838543416486999,1832.000000000000000,2550.000000000000000,2342.188976377949984,226.297975086630004,1931.000000000000000,2812.000000000000000,2348.771653543310549,301.980925209029976,1766.000000000000000,2927.000000000000000,2459.685039370080176,298.688208746585985,1920.000000000000000,3062.000000000000000,2704.527559055120037,112.896063084001995,2375.000000000000000,2928.000000000000000,1639.700787401570096,86.418078921336999 ,1347.000000000000000,1863.000000000000000
"1664",171.000000000000000 ,653.345029239765836 ,37.753429394275997 ,570.000000000000000 ,759.000000000000000 ,952.105263157895024 ,49.865826165773498 ,858.000000000000000 ,1069.000000000000000,1151.532163742690045,117.182024647915995,877.000000000000000 ,1395.000000000000000,1486.865497076019892,74.515450684947695 ,1304.000000000000000,1692.000000000000000,2249.040935672509931,83.870513413809206 ,2076.000000000000000,2464.000000000000000,2446.111111111109949,102.493698196202999,2221.000000000000000,2703.000000000000000,2450.888888888890051,145.475546537978005,2164.000000000000000,2927.000000000000000,2558.064327485380090,134.874152505602012,2231.000000000000000,2899.000000000000000,3071.257309941519907,126.261881872154007,2840.000000000000000,3497.000000000000000,2000.520467836259741,147.990394727308995,1727.000000000000000,2404.000000000000000
"1675",139.000000000000000 ,883.884892086330979 ,79.487587139296906 ,695.000000000000000 ,1172.000000000000000,1228.719424460429991,109.335942137729006,991.000000000000000 ,1613.000000000000000,1589.776978417270129,164.531528328135010,1179.000000000000000,2154.000000000000000,1819.884892086329955,141.211429472176007,1635.000000000000000,2252.000000000000000,2369.568345323739777,184.596899276785990,2072.000000000000000,2713.000000000000000,2563.705035971219786,212.510441456599011,2219.000000000000000,2898.000000000000000,2607.237410071940303,269.146492699373994,2152.000000000000000,3134.000000000000000,2737.208633093529897,260.137100831997998,2342.000000000000000,3114.000000000000000,3825.453237410069960,186.584216639201003,3525.000000000000000,4429.000000000000000,2777.431654676260223,243.637413251020007,2445.000000000000000,3569.000000000000000
"1666",228.000000000000000 ,875.074561403508937 ,90.538032810909002 ,649.000000000000000 ,1121.000000000000000,1199.192982456140044,113.232315649577004,948.000000000000000 ,1547.000000000000000,1542.285087719300009,166.770311713912008,1114.000000000000000,1963.000000000000000,1760.842105263159965,110.857854688827004,1549.000000000000000,2023.000000000000000,2312.565789473680070,116.942736337889997,2093.000000000000000,2597.000000000000000,2515.333333333329847,132.574252599347005,2262.000000000000000,2851.000000000000000,2546.451754385960157,196.563835113284000,2161.000000000000000,3076.000000000000000,2681.008771929819432,178.245808378915001,2332.000000000000000,3129.000000000000000,3513.776315789470118,146.905189721071991,3052.000000000000000,3811.000000000000000,2394.912280701750205,185.104450161699987,1964.000000000000000,2796.000000000000000
"1642",278.000000000000000 ,1026.636690647480009,147.864611527156995,620.000000000000000 ,1397.000000000000000,1328.223021582729871,142.465958599906003,926.000000000000000 ,1702.000000000000000,1586.417266187050018,174.936415443139992,970.000000000000000 ,2002.000000000000000,1830.856115107910000,138.708798736586999,1423.000000000000000,2155.000000000000000,2478.841726618709799,142.415736515021990,2036.000000000000000,2785.000000000000000,2681.039568345319822,151.835681712065991,2202.000000000000000,2989.000000000000000,2721.956834532370067,170.249906375865038,2158.000000000000000,3228.000000000000000,2866.726618705039982,163.844749345727990,2370.000000000000000,3206.000000000000000,3389.276978417270129,108.289918272668004,3031.000000000000000,3611.000000000000000,2265.402877697839813,120.088308025974001,1871.000000000000000,2581.000000000000000
"1672",224.000000000000000 ,1053.098214285709901,86.899504848907796 ,844.000000000000000 ,1290.000000000000000,1420.290178571430033,116.239241044975998,1168.000000000000000,1782.000000000000000,1835.334821428569967,164.792380429138007,1429.000000000000000,2340.000000000000000,1994.044642857139934,151.265536630355001,1737.000000000000000,2427.000000000000000,2407.535714285710128,151.702501439448014,2118.000000000000000,2841.000000000000000,2561.709821428570194,154.878574431406008,2241.000000000000000,2963.000000000000000,2561.848214285710128,180.270758484315991,2173.000000000000000,3005.000000000000000,2681.928571428570194,177.093130690773989,2290.000000000000000,3112.000000000000000,3795.700892857139934,119.740956572154985,3564.000000000000000,4119.000000000000000,2642.553571428570194,167.367876505146029,2389.000000000000000,3134.000000000000000
"1615",932.000000000000000 ,677.533261802574998 ,49.189084404775599 ,522.000000000000000 ,818.000000000000000 ,950.465665236050995 ,50.944061709974903 ,785.000000000000000 ,1088.000000000000000,1087.692060085840012,97.023127350463696 ,646.000000000000000 ,1261.000000000000000,1367.012875536479896,41.456198274758897 ,1214.000000000000000,1500.000000000000000,2048.786480686700088,126.227253631078995,1831.000000000000000,2639.000000000000000,2232.672746781120168,165.455661513020004,1969.000000000000000,2985.000000000000000,2251.507510729610203,246.754388396078014,1941.000000000000000,3476.000000000000000,2334.154506437770124,195.551487504914007,2051.000000000000000,3227.000000000000000,2841.461373390559856,123.435296432646993,2304.000000000000000,3177.000000000000000,1789.928111587980084,180.784280728183006,1296.000000000000000,2462.000000000000000
"1631",426.000000000000000 ,925.446009389670962 ,130.917857122126009,538.000000000000000 ,1162.000000000000000,1254.955399061029993,167.727974113424011,815.000000000000000 ,1576.000000000000000,1601.119718309859991,285.939051071938025,740.000000000000000 ,2055.000000000000000,1826.143192488259729,210.094131649480005,1315.000000000000000,2230.000000000000000,2398.779342722999900,175.115217588581970,1979.000000000000000,2805.000000000000000,2594.861502347419446,211.849895964869006,2163.000000000000000,3203.000000000000000,2643.467136150230090,252.975990676195011,2176.000000000000000,3601.000000000000000,2806.713615023470084,232.379927557958013,2365.000000000000000,3545.000000000000000,3633.847417840379876,322.224054610741007,2580.000000000000000,4151.000000000000000,2722.098591549300181,390.576002573440007,1474.000000000000000,3533.000000000000000
