DN,count,mean_0,stdev_0,min_0,max_0,mean_1,stdev_1,min_1,max_1,mean_2,stdev_2,min_2,max_2,mean_3,stdev_3,min_3,max_3,mean_4,stdev_4,min_4,max_4,mean_5,stdev_5,min_5,max_5,mean_6,stdev_6,min_6,max_6,mean_7,stdev_7,min_7,max_7,mean_8,stdev_8,min_8,max_8,mean_9,stdev_9,min_9,max_9
"35",95.000000000000000,291.578947368420984,28.931900580857199,232.000000000000000,379.000000000000000,630.463157894737037,40.002077213701803,551.000000000000000,731.000000000000000,488.715789473684026,68.583333866257405,353.000000000000000,707.000000000000000,977.147368421052875,46.109252410928001,885.000000000000000,1086.000000000000000,2482.157894736839808,126.675268857820996,2123.000000000000000,2911.000000000000000,2825.484210526320112,166.579344276325003,2351.000000000000000,3421.000000000000000,2854.031578947369781,192.962925147612992,2118.000000000000000,3486.000000000000000,3013.589473684210134,180.346799176265989,2543.000000000000000,3598.000000000000000,1974.168421052630038,67.222978061041999,1817.000000000000000,2134.000000000000000,966.736842105263008,43.070750929909799,885.000000000000000,1078.000000000000000
"44",295.000000000000000,221.372881355932009,20.443133591925299,167.000000000000000,291.000000000000000,518.786440677965970,34.993174541602301,436.000000000000000,665.000000000000000,319.603389830507979,32.435944022957599,249.000000000000000,424.000000000000000,879.918644067797004,44.309365706491299,781.000000000000000,993.000000000000000,2840.199999999999818,148.515067148317002,2482.000000000000000,3324.000000000000000,3347.857627118639812,183.347352775709993,2904.000000000000000,3893.000000000000000,3444.711864406780023,218.865741069405004,2743.000000000000000,4041.000000000000000,3615.871186440680049,189.390277543964999,3099.000000000000000,4165.000000000000000,1803.203389830510105,76.041829623013200,1606.000000000000000,1992.000000000000000,802.203389830508968,60.349204792458799,678.000000000000000,1027.000000000000000
"3",829.000000000000000,267.124246079614011,24.982607540718600,175.000000000000000,340.000000000000000,626.644149577805024,54.388342653335499,422.000000000000000,790.000000000000000,368.057901085645028,69.810226026765406,251.000000000000000,647.000000000000000,921.846803377562992,94.721531509134607,731.000000000000000,1205.000000000000000,3091.535585042220191,472.522964450044981,2139.000000000000000,4717.000000000000000,3586.443908323280084,558.390824037472044,2378.000000000000000,5463.000000000000000,3615.613992762359885,592.207140853910005,2138.000000000000000,5763.000000000000000,3758.981905910739897,545.564759379707994,2539.000000000000000,5648.000000000000000,2107.376357056689812,163.077322938418007,1750.000000000000000,2438.000000000000000,1044.610373944510002,99.899968995464903,830.000000000000000,1354.000000000000000
"6",321.000000000000000,316.289719626167994,42.527713613991203,230.000000000000000,489.000000000000000,657.897196261681870,49.281322763949198,535.000000000000000,779.000000000000000,592.177570093458030,116.560135746862997,404.000000000000000,991.000000000000000,1046.193146417449952,87.919317148631606,902.000000000000000,1233.000000000000000,2621.862928348909918,350.663647463846985,2033.000000000000000,3617.000000000000000,2966.364485981309826,376.636082458668966,2269.000000000000000,3941.000000000000000,2908.666666666670153,442.509933975122010,2123.000000000000000,4170.000000000000000,3051.417445482869880,396.179039633222999,2277.000000000000000,4077.000000000000000,2390.934579439249774,155.770179533103004,2150.000000000000000,2762.000000000000000,1261.040498442370108,139.798856324902005,1018.000000000000000,1777.000000000000000
"7",525.000000000000000,265.948571428570972,24.739621597188702,179.000000000000000,336.000000000000000,643.641904761905039,56.174154601737293,447.000000000000000,742.000000000000000,384.167619047618984,60.540618651652501,266.000000000000000,597.000000000000000,1051.710476190479994,75.249584619849415,768.000000000000000,1178.000000000000000,3661.721904761900078,501.999166307538985,2527.000000000000000,4623.000000000000000,4191.110476190479858,562.961952113500956,2853.000000000000000,5304.000000000000000,4204.748571428570358,596.475613950039019,2669.000000000000000,5664.000000000000000,4307.274285714290272,543.084694769127054,2997.000000000000000,5370.000000000000000,2386.346666666669989,125.105382346688998,1996.000000000000000,2573.000000000000000,1112.988571428569912,65.130842054250394,920.000000000000000,1332.000000000000000
"38",513.000000000000000,250.115009746589010,25.055805465973901,180.000000000000000,336.000000000000000,545.918128654971042,36.194638798324497,452.000000000000000,676.000000000000000,378.231968810915987,53.562853625428197,263.000000000000000,573.000000000000000,888.662768031188989,33.995997549038997,803.000000000000000,982.000000000000000,2544.584795321639831,107.589230421733006,2291.000000000000000,2785.000000000000000,2958.319688109159870,142.468071883324001,2601.000000000000000,3258.000000000000000,3013.031189083820209,183.460728410989987,2521.000000000000000,3558.000000000000000,3188.703703703699830,152.919830424427005,2859.000000000000000,3529.000000000000000,1782.500974658870064,84.928120452412202,1602.000000000000000,2004.000000000000000,842.491228070174998,66.246494755829602,693.000000000000000,1021.000000000000000
"80",54.000000000000000,298.333333333332973,32.821415006347102,193.000000000000000,369.000000000000000,585.333333333333030,46.570295820728802,408.000000000000000,667.000000000000000,626.629629629630131,95.701441462359298,301.000000000000000,795.000000000000000,981.425925925925981,40.391761653879399,886.000000000000000,1054.000000000000000,2194.537037037040136,147.594512471873998,1966.000000000000000,2576.000000000000000,2491.388888888890051,221.503815433444004,2174.000000000000000,3054.000000000000000,2369.462962962959864,334.526345690240021,1941.000000000000000,3493.000000000000000,2569.981481481479477,242.073471674056009,2191.000000000000000,3225.000000000000000,2287.037037037040136,89.451992597896705,2080.000000000000000,2436.000000000000000,1246.796296296299943,83.850806328101100,1080.000000000000000,1396.000000000000000
"5",1395.000000000000000,277.713261648746027,26.431678863286798,169.000000000000000,403.000000000000000,643.852329749104001,52.697490676706003,401.000000000000000,768.000000000000000,393.789964157705981,72.342479446692494,258.000000000000000,817.000000000000000,1011.693906810039948,89.695780664508518,772.000000000000000,1193.000000000000000,3337.591397849460009,516.303085373428985,2163.000000000000000,4968.000000000000000,3831.976344086020163,579.578984519388086,2413.000000000000000,5816.000000000000000,3857.739784946239979,622.669907635765981,2392.000000000000000,6073.000000000000000,3996.369892473120217,561.093400654364018,2761.000000000000000,6007.000000000000000,2285.782795698919927,142.278439570583998,1861.000000000000000,2597.000000000000000,1119.247311827959948,87.344999739523900,837.000000000000000,1576.000000000000000
"42",228.000000000000000,264.131578947367984,42.745845181904201,189.000000000000000,479.000000000000000,619.171052631578959,61.791832178672301,486.000000000000000,841.000000000000000,416.087719298246043,117.202829678482004,263.000000000000000,947.000000000000000,985.820175438596152,56.269083975330503,882.000000000000000,1179.000000000000000,2708.337719298249795,215.273691135762988,2277.000000000000000,3318.000000000000000,3116.399122807019921,260.516199533714996,2526.000000000000000,3855.000000000000000,3186.960526315790048,334.906184804022018,2337.000000000000000,4148.000000000000000,3350.635964912280087,287.292302184832010,2628.000000000000000,4166.000000000000000,1977.201754385959930,104.021107636444995,1827.000000000000000,2312.000000000000000,924.355263157895024,101.668681555244007,794.000000000000000,1261.000000000000000
"25",681.000000000000000,239.500734214391002,29.913754696600300,149.000000000000000,417.000000000000000,589.624082232012029,64.492746571763007,378.000000000000000,776.000000000000000,377.123348017621083,73.469077516512002,218.000000000000000,679.000000000000000,973.582966226137955,114.865225132404007,773.000000000000000,1268.000000000000000,3020.265785609400154,381.930962526577957,2163.000000000000000,4145.000000000000000,3522.558002936859793,433.593503653046014,2384.000000000000000,4654.000000000000000,3566.531571218799400,450.011159291728973,2142.000000000000000,4761.000000000000000,3664.524229074890172,428.881530759712007,2438.000000000000000,4736.000000000000000,2137.838472834070217,147.897610806836013,1786.000000000000000,2606.000000000000000,987.842878120411001,98.636231470809804,775.000000000000000,1381.000000000000000
"43",613.000000000000000,254.030995106035988,33.633511413785101,161.000000000000000,543.000000000000000,579.151712887438975,54.964469966174399,418.000000000000000,970.000000000000000,395.347471451876004,87.857625734148698,264.000000000000000,1237.000000000000000,942.572593800978893,50.221958643862898,810.000000000000000,1179.000000000000000,2838.125611745510014,199.084371905695008,2437.000000000000000,3490.000000000000000,3317.055464926590048,257.305387192132002,2803.000000000000000,4041.000000000000000,3394.884176182709780,311.448326520363992,2661.000000000000000,4398.000000000000000,3567.269168026100033,265.729986633430997,3030.000000000000000,4387.000000000000000,1945.719412724309905,116.471655918227995,1680.000000000000000,2339.000000000000000,911.676998368679051,96.855765395364585,737.000000000000000,1246.000000000000000
"58",169.000000000000000,445.473372781065052,54.772262824043999,326.000000000000000,597.000000000000000,764.686390532544010,61.635950137839401,625.000000000000000,944.000000000000000,850.627218934910957,157.183724673830994,486.000000000000000,1286.000000000000000,1180.988165680470047,82.218277148152595,948.000000000000000,1410.000000000000000,2267.248520710059893,322.767732740425004,1704.000000000000000,3649.000000000000000,2554.869822485210079,370.487541851586002,1943.000000000000000,4147.000000000000000,2516.650887573960063,330.085472357853007,1982.000000000000000,3989.000000000000000,2789.195266272190111,346.971545390674009,2232.000000000000000,4262.000000000000000,2585.568047337279950,129.544289803021002,2190.000000000000000,2865.000000000000000,1686.863905325440101,181.113222115707998,1103.000000000000000,2032.000000000000000
"11",234.000000000000000,271.435897435897004,41.841492151931597,179.000000000000000,408.000000000000000,590.970085470084996,62.839696271230203,476.000000000000000,800.000000000000000,439.230769230768999,99.888167907003606,287.000000000000000,776.000000000000000,999.700854700854961,95.353443706738503,838.000000000000000,1371.000000000000000,2811.427350427350120,172.145153654859001,2164.000000000000000,3133.000000000000000,3294.576923076920139,224.905789674517990,2538.000000000000000,3760.000000000000000,3421.465811965810190,269.311570494340003,2718.000000000000000,4073.000000000000000,3537.517094017090130,258.914475677055009,2728.000000000000000,4069.000000000000000,2116.047008547010137,152.439258048725037,1846.000000000000000,2604.000000000000000,1032.324786324790011,141.425442773525987,812.000000000000000,1493.000000000000000
"27",892.000000000000000,280.228699551568980,32.476761013666497,170.000000000000000,415.000000000000000,647.911434977577983,56.012985541115697,472.000000000000000,808.000000000000000,455.679372197308965,82.085843082849806,275.000000000000000,840.000000000000000,1057.946188340810068,75.050192086739003,920.000000000000000,1282.000000000000000,2760.841928251119953,431.050392360426997,1951.000000000000000,3838.000000000000000,3154.522421524659876,510.158478217686991,2202.000000000000000,4303.000000000000000,3242.905829596410058,549.736141268230995,1935.000000000000000,4705.000000000000000,3379.872197309420244,506.219935777700982,2288.000000000000000,4572.000000000000000,2111.072869955160058,156.515839222605990,1744.000000000000000,2575.000000000000000,985.720852017936977,103.498930481049001,784.000000000000000,1425.000000000000000
"57",208.000000000000000,398.562500000000000,43.311543434585502,281.000000000000000,493.000000000000000,736.456730769230944,57.401442969327903,604.000000000000000,910.000000000000000,762.206730769230944,115.883460336661997,467.000000000000000,998.000000000000000,1103.307692307690104,87.891575379373293,930.000000000000000,1295.000000000000000,2256.793269230769965,216.999633902683001,1904.000000000000000,2929.000000000000000,2531.706730769230035,263.729211792219019,2153.000000000000000,3384.000000000000000,2495.725961538460069,245.935239303841996,2012.000000000000000,3262.000000000000000,2732.240384615379753,259.193080631396981,2324.000000000000000,3572.000000000000000,2526.980769230769965,131.748771375016986,2135.000000000000000,2780.000000000000000,1651.692307692310123,160.723459619133990,1170.000000000000000,1901.000000000000000
"20",824.000000000000000,244.208737864077989,21.225517583889001,167.000000000000000,327.000000000000000,638.139563106796004,64.284329588722997,457.000000000000000,797.000000000000000,332.666262135922011,44.890297253075303,238.000000000000000,507.000000000000000,1000.671116504850033,142.318836142612014,731.000000000000000,1258.000000000000000,3589.915048543689863,504.459197036153000,2662.000000000000000,4791.000000000000000,4191.841019417480311,545.233192972296024,3054.000000000000000,5468.000000000000000,4170.245145631070045,592.213479210140008,2705.000000000000000,5556.000000000000000,4299.728155339809746,546.871401165642055,3158.000000000000000,5553.000000000000000,2208.728155339810201,197.371811473967995,1836.000000000000000,2549.000000000000000,1007.675970873789993,108.253900752896001,785.000000000000000,1278.000000000000000
"17",352.000000000000000,257.710227272727025,18.595134858452798,201.000000000000000,339.000000000000000,727.823863636363853,37.584210463942398,553.000000000000000,826.000000000000000,312.198863636364024,30.556942293883399,250.000000000000000,465.000000000000000,1184.940340909090082,70.187005947482703,926.000000000000000,1316.000000000000000,4275.278409090909918,419.172236512615996,3034.000000000000000,5021.000000000000000,4853.019886363639671,484.455422700029999,3577.000000000000000,5780.000000000000000,4889.099431818180165,491.928183440929956,3612.000000000000000,6068.000000000000000,4958.744318181819835,478.515597035040003,3729.000000000000000,5924.000000000000000,2397.892045454550043,111.958680536040006,2069.000000000000000,2595.000000000000000,1066.821022727270019,52.190690364991298,885.000000000000000,1201.000000000000000
"62",121.000000000000000,316.636363636364024,47.616348733042003,210.000000000000000,445.000000000000000,635.586776859503971,52.596050140273597,516.000000000000000,751.000000000000000,607.272727272727025,136.245244565330012,304.000000000000000,996.000000000000000,1014.223140495869984,89.645922718520694,818.000000000000000,1202.000000000000000,2506.876033057849781,195.327612412580010,2142.000000000000000,3233.000000000000000,2878.107438016530068,237.222673229636996,2349.000000000000000,3665.000000000000000,2809.975206611569774,376.840162022971015,2042.000000000000000,3774.000000000000000,3017.942148760329928,235.832189544480997,2590.000000000000000,3835.000000000000000,2275.305785123970054,104.632519082675998,2035.000000000000000,2486.000000000000000,1195.132231404960066,96.554556439072300,975.000000000000000,1387.000000000000000
"22",355.000000000000000,314.498591549296009,29.283957028611901,211.000000000000000,395.000000000000000,644.600000000000023,46.290814942303200,453.000000000000000,745.000000000000000,745.456338028168943,139.213875140912990,436.000000000000000,1046.000000000000000,1154.667605633799894,64.800362205706904,891.000000000000000,1274.000000000000000,2319.411267605629746,375.617735854553985,1587.000000000000000,3248.000000000000000,2532.490140845069618,427.182924060332994,1669.000000000000000,3573.000000000000000,2471.329577464789963,452.441401266871992,1591.000000000000000,3820.000000000000000,2540.870422535209855,441.288976254088027,1579.000000000000000,3578.000000000000000,2610.929577464789872,133.597266027167990,2111.000000000000000,2856.000000000000000,1402.811267605630064,125.036676595916006,969.000000000000000,1624.000000000000000
"68",217.000000000000000,248.451612903225993,21.916903456207599,177.000000000000000,301.000000000000000,558.382488479262975,36.622653726908098,423.000000000000000,651.000000000000000,380.244239631335972,49.926986287178302,272.000000000000000,520.000000000000000,819.064516129031972,50.115380612688000,717.000000000000000,1050.000000000000000,2732.354838709679825,196.642673647311000,2265.000000000000000,3733.000000000000000,3248.732718894009849,259.219773923666025,2657.000000000000000,4243.000000000000000,3250.967741935479808,295.794667067733997,2565.000000000000000,3980.000000000000000,3383.142857142860066,269.012155269121990,2790.000000000000000,4422.000000000000000,2090.193548387099781,100.171377938933006,1846.000000000000000,2400.000000000000000,1015.276497695850026,69.589916858822406,863.000000000000000,1203.000000000000000
"97",22.000000000000000,608.363636363636147,58.611347393572501,519.000000000000000,713.000000000000000,1061.090909090909918,106.977037629981993,888.000000000000000,1284.000000000000000,1548.181818181820063,157.599745093955022,1304.000000000000000,1834.000000000000000,1668.454545454550043,163.596986604197014,1360.000000000000000,1922.000000000000000,2385.772727272730208,134.373300855057010,2065.000000000000000,2616.000000000000000,2521.181818181819835,148.123705174534990,2207.000000000000000,2817.000000000000000,2537.227272727269792,222.168947257581010,2168.000000000000000,2873.000000000000000,2553.409090909090082,154.683289056767990,2265.000000000000000,2833.000000000000000,3008.409090909090082,123.331399891244004,2781.000000000000000,3231.000000000000000,1969.227272727270247,171.940447004237996,1621.000000000000000,2246.000000000000000
"23",320.000000000000000,360.253125000000011,26.464532180977201,227.000000000000000,418.000000000000000,673.768749999999955,37.094680498916198,505.000000000000000,748.000000000000000,923.865625000000023,114.255738307908999,495.000000000000000,1142.000000000000000,1200.571875000000091,65.749318431571197,1009.000000000000000,1300.000000000000000,2008.362499999999955,236.525913337737990,1520.000000000000000,2713.000000000000000,2176.824999999999818,293.518030932953991,1622.000000000000000,3092.000000000000000,2049.384375000000091,300.479270885003018,1578.000000000000000,3188.000000000000000,2197.803124999999909,337.976982563242984,1591.000000000000000,3224.000000000000000,2719.724999999999909,141.654927536244003,2238.000000000000000,2907.000000000000000,1534.637500000000045,112.961362579142005,1132.000000000000000,1713.000000000000000
"18",503.000000000000000,252.489065606362004,25.977069640995701,172.000000000000000,334.000000000000000,592.330019880716009,56.797978765377600,430.000000000000000,745.000000000000000,367.421471172961958,66.245147880819502,251.000000000000000,568.000000000000000,936.005964214711980,116.083540653154003,715.000000000000000,1203.000000000000000,3179.220675944330196,399.136110208099979,2481.000000000000000,4289.000000000000000,3820.725646123260049,539.209470305244963,2802.000000000000000,5072.000000000000000,3866.984095427440025,552.509919279209953,2505.000000000000000,5319.000000000000000,3969.347912524850017,520.801933191641979,3022.000000000000000,5181.000000000000000,2127.395626242539947,158.441879640010995,1860.000000000000000,2492.000000000000000,993.864811133200988,115.926828199208998,780.000000000000000,1347.000000000000000
"65",339.000000000000000,216.315634218289006,19.606274440892701,165.000000000000000,319.000000000000000,514.289085545722969,22.884044570548799,413.000000000000000,576.000000000000000,285.884955752212022,29.055472005706100,214.000000000000000,423.000000000000000,733.855457227139027,36.191875146770101,663.000000000000000,867.000000000000000,3084.648967551619990,120.412078793391998,2790.000000000000000,3504.000000000000000,3878.230088495579821,169.096223202863001,3339.000000000000000,4273.000000000000000,3868.017699115040159,206.132030230623002,3289.000000000000000,4337.000000000000000,3987.159292035400085,184.774413863042014,3443.000000000000000,4421.000000000000000,1889.451327433630013,60.569729655985398,1790.000000000000000,2158.000000000000000,827.896755162242016,42.950962351904003,738.000000000000000,997.000000000000000
"88",24.000000000000000,556.791666666666970,105.302454311654003,337.000000000000000,767.000000000000000,937.291666666666970,120.960100919653996,689.000000000000000,1150.000000000000000,1068.000000000000000,220.193195803732010,616.000000000000000,1613.000000000000000,1325.458333333330074,150.471138115577986,964.000000000000000,1575.000000000000000,2549.916666666670153,66.060523413182395,2390.000000000000000,2656.000000000000000,2884.541666666670153,84.103962149685898,2693.000000000000000,3042.000000000000000,2865.166666666670153,128.653787746221013,2538.000000000000000,3071.000000000000000,3112.875000000000000,106.988139326384001,2862.000000000000000,3284.000000000000000,2466.958333333329847,151.575057936339988,2024.000000000000000,2632.000000000000000,1509.041666666669926,166.822081524173001,1079.000000000000000,1752.000000000000000
"29",609.000000000000000,376.564860426928988,38.121725226334298,177.000000000000000,497.000000000000000,736.919540229885001,43.736860009292997,475.000000000000000,813.000000000000000,759.137931034483017,96.000551788719605,379.000000000000000,999.000000000000000,1219.931034482759969,59.958663165269400,994.000000000000000,1322.000000000000000,2452.871921182269944,247.228379695233997,1674.000000000000000,3161.000000000000000,2666.743842364529883,275.833873414256004,1776.000000000000000,3482.000000000000000,2598.896551724139954,289.517896918507972,1779.000000000000000,3465.000000000000000,2728.257799671589964,273.813933069843984,1873.000000000000000,3567.000000000000000,2553.559934318549949,96.683780398271111,2228.000000000000000,2732.000000000000000,1340.446633825939898,91.125947720860907,1076.000000000000000,1615.000000000000000
"55",233.000000000000000,457.433476394850004,55.301961791140698,321.000000000000000,630.000000000000000,815.690987124463959,85.903056604146698,621.000000000000000,1149.000000000000000,1054.884120171670020,175.762303626386995,669.000000000000000,1699.000000000000000,1338.394849785410088,136.422070621550006,1097.000000000000000,1824.000000000000000,2231.502145922750060,344.573188317726988,1609.000000000000000,3075.000000000000000,2454.660944206009844,387.372827933915005,1731.000000000000000,3402.000000000000000,2416.738197424890586,394.543663889944980,1664.000000000000000,3405.000000000000000,2562.133047210299992,398.770691148048002,1803.000000000000000,3514.000000000000000,2582.596566523609908,163.456654557696993,2143.000000000000000,2974.000000000000000,1533.557939914159761,151.379368552400990,1144.000000000000000,1961.000000000000000
"83",125.000000000000000,341.480000000000018,38.351430978054893,258.000000000000000,481.000000000000000,685.576000000000022,69.328026265042496,516.000000000000000,943.000000000000000,745.768000000000029,171.582630145774999,543.000000000000000,1583.000000000000000,1159.567999999999984,112.872632758372006,955.000000000000000,1582.000000000000000,2574.416000000000167,232.130045031768987,2005.000000000000000,3189.000000000000000,2858.824000000000069,253.924235080644991,2201.000000000000000,3501.000000000000000,2715.208000000000084,270.999443399024017,2119.000000000000000,3403.000000000000000,2951.967999999999847,271.289065449122006,2227.000000000000000,3554.000000000000000,2622.920000000000073,155.838088019004005,2238.000000000000000,3110.000000000000000,1422.135999999999967,122.247458183220004,1115.000000000000000,1785.000000000000000
